NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,group
GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,,31,-0.39240748,-1.2259525,0.1755102,0.3810753,1,3463,"tags=48%, list=26%, signal=65%",Tfh_B6
GO_VESICLE_CARGO_LOADING,GO_VESICLE_CARGO_LOADING,,16,-0.4607296,-1.225885,0.18290259,0.38064343,1,928,"tags=31%, list=7%, signal=34%",Tfh_B6
GO_ENDOSOME_ORGANIZATION,GO_ENDOSOME_ORGANIZATION,,67,-0.3321048,-1.2257392,0.13519314,0.38034067,1,3115,"tags=36%, list=23%, signal=46%",Tfh_B6
GO_CELLULAR_RESPONSE_TO_HEAT,GO_CELLULAR_RESPONSE_TO_HEAT,,115,-0.30481866,-1.2252762,0.087576374,0.38071695,1,1646,"tags=17%, list=12%, signal=20%",Tfh_B6
GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,,125,-0.29580656,-1.2246214,0.1002045,0.38150784,1,2333,"tags=22%, list=17%, signal=27%",Tfh_B6
GO_LIPID_CATABOLIC_PROCESS,GO_LIPID_CATABOLIC_PROCESS,,238,-0.27508968,-1.2242903,0.065539114,0.38162452,1,3519,"tags=35%, list=26%, signal=47%",Tfh_B6
GO_IMPORT_INTO_NUCLEUS,GO_IMPORT_INTO_NUCLEUS,,128,-0.2980526,-1.2238849,0.0927835,0.38187438,1,1719,"tags=17%, list=13%, signal=20%",Tfh_B6
GO_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,GO_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,,57,-0.34271404,-1.2234962,0.15686275,0.38210198,1,2683,"tags=35%, list=20%, signal=44%",Tfh_B6
GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,,20,-0.4272496,-1.2218056,0.1908397,0.38518143,1,5065,"tags=75%, list=37%, signal=120%",Tfh_B6
GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,,25,-0.40195972,-1.2217965,0.20762712,0.38460216,1,3463,"tags=44%, list=26%, signal=59%",Tfh_B6
GO_INTERACTION_WITH_SYMBIONT,GO_INTERACTION_WITH_SYMBIONT,,63,-0.3333028,-1.2214102,0.13539653,0.38484967,1,2858,"tags=37%, list=21%, signal=46%",Tfh_B6
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,,40,-0.3629601,-1.2206609,0.17137097,0.38592467,1,3577,"tags=33%, list=26%, signal=44%",Tfh_B6
GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,,24,-0.41243502,-1.2202681,0.21529175,0.38613123,1,1262,"tags=25%, list=9%, signal=28%",Tfh_B6
GO_REGULATION_OF_TRANSLATIONAL_INITIATION,GO_REGULATION_OF_TRANSLATIONAL_INITIATION,,70,-0.32647794,-1.2194294,0.15226337,0.38731697,1,2394,"tags=36%, list=18%, signal=43%",Tfh_B6
GO_LAMELLIPODIUM_ORGANIZATION,GO_LAMELLIPODIUM_ORGANIZATION,,71,-0.32852393,-1.2194221,0.12883435,0.38673127,1,1655,"tags=23%, list=12%, signal=26%",Tfh_B6
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,,59,-0.33692616,-1.2177808,0.13478261,0.38975915,1,1135,"tags=15%, list=8%, signal=17%",Tfh_B6
GO_POSITIVE_REGULATION_OF_BINDING,GO_POSITIVE_REGULATION_OF_BINDING,,150,-0.28664136,-1.217442,0.088607594,0.38991547,1,1391,"tags=22%, list=10%, signal=24%",Tfh_B6
GO_PROSTANOID_BIOSYNTHETIC_PROCESS,GO_PROSTANOID_BIOSYNTHETIC_PROCESS,,15,-0.46293193,-1.216798,0.23149905,0.39069232,1,1994,"tags=33%, list=15%, signal=39%",Tfh_B6
GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,,20,-0.4160604,-1.216449,0.19488189,0.3908769,1,1583,"tags=25%, list=12%, signal=28%",Tfh_B6
GO_STEROID_BIOSYNTHETIC_PROCESS,GO_STEROID_BIOSYNTHETIC_PROCESS,,132,-0.2947637,-1.2163482,0.0977131,0.39050812,1,2956,"tags=27%, list=22%, signal=35%",Tfh_B6
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,,63,-0.32713094,-1.2162617,0.13457558,0.39007184,1,1655,"tags=21%, list=12%, signal=23%",Tfh_B6
GO_TRNA_METABOLIC_PROCESS,GO_TRNA_METABOLIC_PROCESS,,166,-0.2840925,-1.2161578,0.07789474,0.38968495,1,3499,"tags=39%, list=26%, signal=52%",Tfh_B6
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,,110,-0.29886952,-1.2160163,0.109126985,0.3893872,1,1405,"tags=16%, list=10%, signal=18%",Tfh_B6
GO_AMINE_BIOSYNTHETIC_PROCESS,GO_AMINE_BIOSYNTHETIC_PROCESS,,17,-0.44721857,-1.2155033,0.2194617,0.38988757,1,2189,"tags=29%, list=16%, signal=35%",Tfh_B6
GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS,GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS,,17,-0.43810818,-1.2148099,0.21242484,0.39082804,1,3741,"tags=41%, list=28%, signal=57%",Tfh_B6
GO_ADAPTIVE_IMMUNE_RESPONSE,GO_ADAPTIVE_IMMUNE_RESPONSE,,411,-0.25797996,-1.2141821,0.02742616,0.39159933,1,3538,"tags=38%, list=26%, signal=50%",Tfh_B6
GO_RESPONSE_TO_MUSCLE_ACTIVITY,GO_RESPONSE_TO_MUSCLE_ACTIVITY,,19,-0.42697686,-1.2138668,0.2073922,0.39169356,1,3624,"tags=42%, list=27%, signal=57%",Tfh_B6
GO_MORPHOGENESIS_OF_AN_EPITHELIUM,GO_MORPHOGENESIS_OF_AN_EPITHELIUM,,390,-0.25851524,-1.2133962,0.032128513,0.3920674,1,2430,"tags=23%, list=18%, signal=28%",Tfh_B6
GO_VACUOLE_ORGANIZATION,GO_VACUOLE_ORGANIZATION,,148,-0.2865107,-1.2130867,0.08351178,0.3921181,1,3084,"tags=34%, list=23%, signal=43%",Tfh_B6
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING,GO_PROTEIN_CONTAINING_COMPLEX_REMODELING,,16,-0.44583908,-1.2117444,0.21893491,0.39450136,1,3462,"tags=31%, list=26%, signal=42%",Tfh_B6
GO_POSITIVE_REGULATION_OF_COLLAGEN_BIOSYNTHETIC_PROCESS,GO_POSITIVE_REGULATION_OF_COLLAGEN_BIOSYNTHETIC_PROCESS,,18,-0.44532385,-1.2108505,0.21880998,0.39586806,1,3317,"tags=39%, list=25%, signal=51%",Tfh_B6
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,,20,-0.42197192,-1.210588,0.21784233,0.3958386,1,2637,"tags=45%, list=19%, signal=56%",Tfh_B6
GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION,GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION,,379,-0.25954568,-1.2099887,0.040948275,0.3965917,1,2445,"tags=28%, list=18%, signal=33%",Tfh_B6
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,,104,-0.30099866,-1.2094992,0.1123348,0.39706144,1,2252,"tags=28%, list=17%, signal=33%",Tfh_B6
GO_MEMBRANE_LIPID_CATABOLIC_PROCESS,GO_MEMBRANE_LIPID_CATABOLIC_PROCESS,,27,-0.39514124,-1.2094823,0.1888668,0.39649168,1,735,"tags=22%, list=5%, signal=23%",Tfh_B6
GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION,GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION,,45,-0.35101652,-1.2093133,0.16227181,0.39630446,1,1088,"tags=16%, list=8%, signal=17%",Tfh_B6
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,,354,-0.25645617,-1.2087135,0.034979425,0.3970334,1,3592,"tags=34%, list=27%, signal=45%",Tfh_B6
GO_SKELETAL_MUSCLE_TISSUE_REGENERATION,GO_SKELETAL_MUSCLE_TISSUE_REGENERATION,,24,-0.41032955,-1.2085558,0.20321931,0.39677677,1,1701,"tags=25%, list=13%, signal=29%",Tfh_B6
GO_PLATELET_MORPHOGENESIS,GO_PLATELET_MORPHOGENESIS,,19,-0.43267158,-1.207946,0.20235756,0.39748046,1,1231,"tags=21%, list=9%, signal=23%",Tfh_B6
GO_POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,GO_POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,,53,-0.34123635,-1.2076982,0.16803278,0.39740407,1,3740,"tags=42%, list=28%, signal=57%",Tfh_B6
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,,28,-0.39101967,-1.2076817,0.20169851,0.3968577,1,3366,"tags=46%, list=25%, signal=62%",Tfh_B6
GO_PROTEIN_HETEROOLIGOMERIZATION,GO_PROTEIN_HETEROOLIGOMERIZATION,,87,-0.30568933,-1.2070227,0.12314225,0.39773232,1,2407,"tags=29%, list=18%, signal=35%",Tfh_B6
GO_RENAL_SYSTEM_PROCESS,GO_RENAL_SYSTEM_PROCESS,,75,-0.31445923,-1.2070118,0.11777302,0.39715979,1,2104,"tags=21%, list=16%, signal=25%",Tfh_B6
GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,,37,-0.36963677,-1.2069536,0.16393442,0.39667848,1,4229,"tags=49%, list=31%, signal=71%",Tfh_B6
GO_INTERFERON_GAMMA_PRODUCTION,GO_INTERFERON_GAMMA_PRODUCTION,,82,-0.31354663,-1.2067043,0.12701613,0.39666688,1,2651,"tags=30%, list=20%, signal=38%",Tfh_B6
GO_POSITIVE_REGULATION_OF_VASOCONSTRICTION,GO_POSITIVE_REGULATION_OF_VASOCONSTRICTION,,18,-0.4350884,-1.2065166,0.21747573,0.396459,1,1088,"tags=22%, list=8%, signal=24%",Tfh_B6
GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,,16,-0.44469205,-1.2064749,0.21073559,0.39597118,1,285,"tags=13%, list=2%, signal=13%",Tfh_B6
GO_ANION_TRANSMEMBRANE_TRANSPORT,GO_ANION_TRANSMEMBRANE_TRANSPORT,,180,-0.27894673,-1.206248,0.094420604,0.39587697,1,2257,"tags=19%, list=17%, signal=23%",Tfh_B6
GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,,80,-0.31580475,-1.2042505,0.12681913,0.39966375,1,1461,"tags=18%, list=11%, signal=20%",Tfh_B6
GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,,313,-0.2626308,-1.2038486,0.051224943,0.39992478,1,2859,"tags=28%, list=21%, signal=35%",Tfh_B6
GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,,55,-0.33885166,-1.2037991,0.16348195,0.3994555,1,2964,"tags=27%, list=22%, signal=35%",Tfh_B6
GO_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,GO_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,,32,-0.37818906,-1.2036451,0.18295218,0.39922503,1,3353,"tags=41%, list=25%, signal=54%",Tfh_B6
GO_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,GO_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,,29,-0.39024332,-1.2029735,0.20781893,0.40007582,1,3805,"tags=48%, list=28%, signal=67%",Tfh_B6
GO_REGULATION_OF_MACROAUTOPHAGY,GO_REGULATION_OF_MACROAUTOPHAGY,,156,-0.2840764,-1.2025138,0.09072581,0.40043882,1,2028,"tags=24%, list=15%, signal=28%",Tfh_B6
GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,,23,-0.39844573,-1.2020284,0.21529175,0.4008858,1,1092,"tags=17%, list=8%, signal=19%",Tfh_B6
GO_VITAMIN_TRANSPORT,GO_VITAMIN_TRANSPORT,,23,-0.4034313,-1.2013854,0.218,0.4017459,1,4480,"tags=57%, list=33%, signal=84%",Tfh_B6
GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,,121,-0.29416585,-1.2011049,0.11382114,0.4018001,1,2269,"tags=30%, list=17%, signal=35%",Tfh_B6
GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,,39,-0.3650866,-1.2010368,0.19959678,0.40140694,1,367,"tags=13%, list=3%, signal=13%",Tfh_B6
GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,,59,-0.33004674,-1.2005507,0.16977225,0.40183195,1,2245,"tags=24%, list=17%, signal=28%",Tfh_B6
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,,30,-0.38384536,-1.2002255,0.19298245,0.40202168,1,2241,"tags=30%, list=17%, signal=36%",Tfh_B6
GO_POSITIVE_REGULATION_OF_DNA_BINDING,GO_POSITIVE_REGULATION_OF_DNA_BINDING,,45,-0.35081655,-1.1993425,0.16770187,0.40346125,1,1391,"tags=24%, list=10%, signal=27%",Tfh_B6
GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,,17,-0.44353768,-1.1990464,0.23564357,0.40358493,1,2882,"tags=53%, list=21%, signal=67%",Tfh_B6
GO_AGING,GO_AGING,,236,-0.26749033,-1.198618,0.072916664,0.40397707,1,2388,"tags=26%, list=18%, signal=31%",Tfh_B6
GO_LYMPHOCYTE_MIGRATION,GO_LYMPHOCYTE_MIGRATION,,76,-0.3148751,-1.1985166,0.17682926,0.40359893,1,4503,"tags=49%, list=33%, signal=73%",Tfh_B6
GO_RESPONSE_TO_VIRUS,GO_RESPONSE_TO_VIRUS,,245,-0.2696145,-1.1981052,0.07234043,0.4039428,1,3570,"tags=39%, list=26%, signal=52%",Tfh_B6
GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,,29,-0.37536678,-1.1978383,0.20491803,0.40397722,1,1286,"tags=14%, list=10%, signal=15%",Tfh_B6
GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,,89,-0.30469304,-1.1967279,0.13238288,0.4059077,1,1695,"tags=25%, list=13%, signal=28%",Tfh_B6
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING,GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING,,21,-0.41118008,-1.1961833,0.22431865,0.40653723,1,2157,"tags=29%, list=16%, signal=34%",Tfh_B6
GO_RESPONSE_TO_FOOD,GO_RESPONSE_TO_FOOD,,24,-0.39840645,-1.1947018,0.21084337,0.40934822,1,3834,"tags=42%, list=28%, signal=58%",Tfh_B6
GO_PSEUDOURIDINE_SYNTHESIS,GO_PSEUDOURIDINE_SYNTHESIS,,17,-0.43083268,-1.1946429,0.2462845,0.40889034,1,2946,"tags=41%, list=22%, signal=53%",Tfh_B6
GO_LYMPHOCYTE_CHEMOTAXIS,GO_LYMPHOCYTE_CHEMOTAXIS,,40,-0.36167863,-1.1927196,0.21443737,0.41251868,1,4179,"tags=48%, list=31%, signal=69%",Tfh_B6
GO_APOPTOTIC_DNA_FRAGMENTATION,GO_APOPTOTIC_DNA_FRAGMENTATION,,19,-0.42438158,-1.1918225,0.22782259,0.41388178,1,3603,"tags=53%, list=27%, signal=72%",Tfh_B6
GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,,28,-0.3896167,-1.1913273,0.21206225,0.4144157,1,3263,"tags=50%, list=24%, signal=66%",Tfh_B6
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,,21,-0.41294786,-1.1912946,0.24351297,0.41392228,1,848,"tags=14%, list=6%, signal=15%",Tfh_B6
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,,20,-0.41688827,-1.190586,0.2248996,0.4148828,1,1286,"tags=20%, list=10%, signal=22%",Tfh_B6
GO_ACTIVATED_T_CELL_PROLIFERATION,GO_ACTIVATED_T_CELL_PROLIFERATION,,30,-0.38415352,-1.1901282,0.20338982,0.41535103,1,1881,"tags=23%, list=14%, signal=27%",Tfh_B6
GO_REGULATION_OF_PROTEIN_MATURATION,GO_REGULATION_OF_PROTEIN_MATURATION,,46,-0.3376603,-1.1885698,0.19157895,0.41825876,1,2341,"tags=28%, list=17%, signal=34%",Tfh_B6
GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,,99,-0.2985409,-1.187291,0.14658634,0.42061642,1,1573,"tags=20%, list=12%, signal=23%",Tfh_B6
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,,23,-0.39482817,-1.1868682,0.21355236,0.4209583,1,5121,"tags=48%, list=38%, signal=77%",Tfh_B6
GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,,16,-0.4450533,-1.1867762,0.22903885,0.42058662,1,3072,"tags=44%, list=23%, signal=57%",Tfh_B6
GO_AMMONIUM_TRANSPORT,GO_AMMONIUM_TRANSPORT,,66,-0.31502423,-1.1862818,0.15948276,0.42109308,1,3964,"tags=30%, list=29%, signal=43%",Tfh_B6
GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,,54,-0.3254988,-1.1857618,0.16007905,0.42166504,1,1864,"tags=22%, list=14%, signal=26%",Tfh_B6
GO_MACROAUTOPHAGY,GO_MACROAUTOPHAGY,,269,-0.26190493,-1.1843503,0.06852248,0.42423192,1,3099,"tags=32%, list=23%, signal=41%",Tfh_B6
GO_NEUROTRANSMITTER_UPTAKE,GO_NEUROTRANSMITTER_UPTAKE,,28,-0.3795101,-1.1840514,0.22044088,0.42428622,1,1363,"tags=21%, list=10%, signal=24%",Tfh_B6
GO_LOCALIZATION_WITHIN_MEMBRANE,GO_LOCALIZATION_WITHIN_MEMBRANE,,125,-0.2853522,-1.1840445,0.118644066,0.42371023,1,3113,"tags=30%, list=23%, signal=39%",Tfh_B6
GO_DRUG_TRANSMEMBRANE_TRANSPORT,GO_DRUG_TRANSMEMBRANE_TRANSPORT,,57,-0.3293658,-1.183977,0.16221374,0.42328128,1,2242,"tags=19%, list=17%, signal=23%",Tfh_B6
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,,47,-0.34598827,-1.1836687,0.18323587,0.42340952,1,1127,"tags=15%, list=8%, signal=16%",Tfh_B6
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,,144,-0.28245384,-1.1830258,0.12068965,0.42430812,1,3764,"tags=33%, list=28%, signal=46%",Tfh_B6
GO_HOMOTYPIC_CELL_CELL_ADHESION,GO_HOMOTYPIC_CELL_CELL_ADHESION,,58,-0.32378381,-1.1816326,0.16901408,0.42689362,1,4022,"tags=43%, list=30%, signal=61%",Tfh_B6
GO_REGULATION_OF_LYMPHOCYTE_MIGRATION,GO_REGULATION_OF_LYMPHOCYTE_MIGRATION,,48,-0.34215093,-1.1814917,0.194,0.42664292,1,3464,"tags=38%, list=26%, signal=50%",Tfh_B6
GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,,24,-0.39901245,-1.1813219,0.22244897,0.42643788,1,1881,"tags=29%, list=14%, signal=34%",Tfh_B6
GO_REGULATION_OF_FATTY_ACID_TRANSPORT,GO_REGULATION_OF_FATTY_ACID_TRANSPORT,,16,-0.42877525,-1.180176,0.25,0.4284839,1,1532,"tags=31%, list=11%, signal=35%",Tfh_B6
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,,66,-0.32055518,-1.180121,0.17724289,0.42801306,1,3772,"tags=41%, list=28%, signal=56%",Tfh_B6
GO_POSTREPLICATION_REPAIR,GO_POSTREPLICATION_REPAIR,,44,-0.34191608,-1.1799095,0.18252428,0.42791176,1,2157,"tags=30%, list=16%, signal=35%",Tfh_B6
GO_ATP_METABOLIC_PROCESS,GO_ATP_METABOLIC_PROCESS,,35,-0.36073196,-1.1798409,0.23517382,0.42747825,1,2434,"tags=31%, list=18%, signal=38%",Tfh_B6
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC,GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC,,65,-0.32208368,-1.1791458,0.16666667,0.42850378,1,4046,"tags=46%, list=30%, signal=66%",Tfh_B6
GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,,31,-0.37745166,-1.1790943,0.20226844,0.42805147,1,3019,"tags=32%, list=22%, signal=41%",Tfh_B6
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION,GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION,,76,-0.30857065,-1.1780171,0.14624506,0.4299478,1,1609,"tags=17%, list=12%, signal=19%",Tfh_B6
GO_MITOCHONDRIAL_DEPOLARIZATION,GO_MITOCHONDRIAL_DEPOLARIZATION,,19,-0.41781455,-1.1779058,0.24703558,0.42960474,1,1043,"tags=21%, list=8%, signal=23%",Tfh_B6
GO_ISOPRENOID_BIOSYNTHETIC_PROCESS,GO_ISOPRENOID_BIOSYNTHETIC_PROCESS,,20,-0.40498978,-1.1778864,0.22336066,0.4290645,1,5344,"tags=65%, list=40%, signal=107%",Tfh_B6
GO_GLYCOPROTEIN_CATABOLIC_PROCESS,GO_GLYCOPROTEIN_CATABOLIC_PROCESS,,17,-0.42342374,-1.1778401,0.23260437,0.42857182,1,4909,"tags=65%, list=36%, signal=101%",Tfh_B6
GO_INTERLEUKIN_10_PRODUCTION,GO_INTERLEUKIN_10_PRODUCTION,,43,-0.35013387,-1.1766729,0.22379032,0.4306761,1,1359,"tags=23%, list=10%, signal=26%",Tfh_B6
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,,78,-0.31124848,-1.1760856,0.17684211,0.43144384,1,2631,"tags=29%, list=19%, signal=36%",Tfh_B6
GO_RECEPTOR_MEDIATED_ENDOCYTOSIS,GO_RECEPTOR_MEDIATED_ENDOCYTOSIS,,244,-0.2625407,-1.1756382,0.0708502,0.4318546,1,3429,"tags=36%, list=25%, signal=48%",Tfh_B6
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,,256,-0.26063848,-1.1755487,0.078299776,0.43152073,1,2438,"tags=29%, list=18%, signal=35%",Tfh_B6
GO_REGULATION_OF_CELL_ACTIVATION,GO_REGULATION_OF_CELL_ACTIVATION,,471,-0.24772127,-1.1744254,0.07809111,0.43354478,1,2282,"tags=23%, list=17%, signal=27%",Tfh_B6
GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,,28,-0.37173378,-1.1743718,0.22424242,0.43308908,1,2341,"tags=36%, list=17%, signal=43%",Tfh_B6
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,,32,-0.3705161,-1.1741147,0.22540984,0.43308148,1,3263,"tags=50%, list=24%, signal=66%",Tfh_B6
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,,180,-0.274268,-1.1739174,0.12753037,0.4329814,1,2252,"tags=24%, list=17%, signal=28%",Tfh_B6
